title,description,posted_date,price,partitioning,surface,floor,rooms,terrace,parking,cellar,source_offer,neighborhood,posted_date_month,price_sqm
"apartament 2 camere, de inchiriat, situat in floresti, zona tineretului","welt imobiliare intermediaza inchirierea unui apartament cu 2 camere, situat in floresti, zona tineretului.apartamentul este situat intr-un bloc nou, izolat termic, este compus din living cu bucatarie, 1 dormitor, 2 balcoane, hol.se inchiriaza mobilat si utilat, dotat cu centrala termica, termopane, usa metalica.apartamentul este la prima inchiriere. dispune de loc de parcare.pentru mai multe detalii si vizionari nu ezitati sa ne contactati.",2019-09-28,240.0,semidecomandat,50.0,nan,2.0,True,True,False,real estate agency,floresti,9,4.8
"oferta chirie apartament in centru, imobil nou","oferim un apartament modern, nou, prima inchiriere. finisaje si dotari de buna calitate, bucatarie echipata, baie cu dus, un balcon mobilat cu vedere frumoasa. orientarea este spre o curte interioara, liniste, confort in centrul orasului.",2019-09-04,450.0,decomandat,42.0,2,1.0,True,False,False,real estate agency,centru,9,10.714285714285714
"apartament prima închiriere, bloc nou piața mihai viteazu","propunem spre închiriere un apartament finisat și mobilat și utilat modern și nou, aflat la prima închiriere. apartamentul este situat într-un imobil nou, dat recent în folosință, situat central în zona piața mihai viteazu, cu stații de autobuz în vecinătatea blocului și alte puncte de interes public in apropiere. apartamentul este disponibil imediat sau de la 01 octombrie și se poate vedea oricând pana la inchiriere. se poate discuta și despre parcare auto.contact 0757481440anunturi publicate de: top real intermed srl",2019-09-28,400.0,decomandat,44.0,6,1.0,False,True,False,real estate agency,centru,9,9.090909090909092
"pf dau in chirie apartament 2 camere, in cluj str. primaverii","pf dau in chirie apartament 2 camere, situat in zona pritax, la etajul 2 din 8, suprafata acestuia este de 46 mp. apartamentul este confort 1 decomandat si este dotat cu centrala proprie, 1 baie, 1 balcon, faianta clasica, gresie clasica. imobilul este mobilat clasic si modern. dotari: frigider, masina de spalat, aragaz, interfon, cablu tv. se percepe garantie. exclus animale de companie.",2019-09-28,400.0,decomandat,46.0,2,2.0,True,True,False,owner,centru,9,8.695652173913043
"2 camere imobil reabilitat termic, mobilat, dotat si utilat","ocupabil imediat, aproape de centru, la 100 ml se gaseste statia de transport in comun, zona linistita.",2019-09-22,310.0,semidecomandat,49.0,3,2.0,False,False,False,owner,centru,9,6.326530612244898
"apartament, 4 camere, 90 mp, modern, in marasti","oferta id: 2406va prezentam un apartament modern si spatios, ideal pentru persoanele care isi doresc sa locuiasca intr-o zona cu acces facil catre toate punctele de interes ale orasului.privo imobiliare inchiriaza: apartament 4 camere, semidecomandat, complet mobilat si utilat, avand suprafata utila de 90 mp, situat la etajul 2 al unui imobil de 4 niveluri, in zona strazii molnar piuariu, cartierul marasti.disponibil pentru ocupare imediata, apartamentul dispune de 2 bai, centrala termica proprie, geamuri termopan din tamplarie pvc, usa metalica; costurile de intretinere sunt reduse datorita izolatiei blocului dar si datorita centralei proprie cu care este dotat apartamentul. un aspect de retinut si de luat in considerare este utilarea completa cu electrocasnice.este ideal unui grup de persoane, unor cupluri sau unei familii; modalitatea de amenajare a intregului apartament combina placutul cu utilitatea.contactati-ne cu incredere daca aceasta oferta se pliaza necesitatilor dumneavoastra pentru vizionari sau mai multe detalii.",2019-09-03,690.0,semidecomandat,90.0,2,4.0,False,False,False,real estate agency,marasti,9,7.666666666666667
apartament 3 camere in zona semicentral,"newhomeimobiliare inchiriara apartament 3 camere, este situat pe strada dorobantilor nr 112, are intrare din piata fraterinitatii(zona de case). este format din 2 dormitoare, living+bucatarie, 1 baie, 1 terasa. complet mobilat si utilat. nu acceptam fumatori sau animale de companie",2019-09-09,550.0,decomandat,75.0,1,3.0,True,False,False,real estate agency,marasti,9,7.333333333333333
"apartament 2 camere in cartierul zorilor,cu view superb!","impakt imobiliare va propune spre inchiriere apartament cu 2 camere, zona spitalului de recuperare.apartamentul are suprafata utila 59mp + terasa, este compus din  1dormitor, living cu bucatarie, baie. se afla la etajul 5 al unui imobil cu 8 etaje dotat cu interfon.apartamentul are o terasa spatioasa cu un ""view"" spectaculos asupra orasului.detine finisaje moderne, parchet laminat , geamuri termopan, gresie si faianta si se inchiriaza  complet mobilat si utilat.proprietatea se afla in imediata apropiere a mijloacelor de transport in comun,  magazinelor si a altor puncte de interes.pentru mai multe detalii sau informatii ne puteti contacta la numerele de telefon afisate.",2019-09-04,450.0,semidecomandat,59.0,5,2.0,True,False,False,real estate agency,zorilor,9,7.627118644067797
"inchiriere apartament platinia str. avram inacu, ultracentral","pf va propune spre inchiriere un apartament cu 2 camere in vecinatatea facultatii de drept ubb, suprafata de 65 mp, in imobil nou, mobilat modern, cu 2 balcoane si cu parcare subterana optionala, situat in zona centrala a orasului, in complexul platinia, str. avram iancu.apartamentul este situat la etajul 3 din 3 in imobil nou cu lift, cu incalzire in pardoseala si aer conditionat.pentru mai multe informatii, nu ezitati sa ne contactati.",2019-09-23,800.0,decomandat,70.0,3,2.0,True,True,False,owner,centru,9,11.428571428571429
apartament 3 camere mobilat si utilat in andrei muresanu,"id intern: 33302--------- agentia eden imobiliare propune spre inchiriere, un apartament cu  3 camere, situat in cluj-napoca ,in partea de sus a cartierul andrei muresanu..apartamentul este semidecomandat,  are suprafata de 74 mp, fiind compus din:hol intrare, living cu bucatarie, 2 dormitoare,1 baie cu geam si balcon.apartamentul se ofera complet mobilat si utilat, o boxa la demisol si un loc de parcare exterioara.confort: 1tip imobil: casă/vilănumăr băi: 1posibilitate parcare: danr. locuri parcare: 1",2019-09-04,650.0,semidecomandat,74.0,2,3.0,True,True,True,unknown,andrei muresanu,9,8.783783783783784
"apartament, 2 camere, 53 mp, parcare, zona str. eugen ionesco","oferta id: 2431va prezentam un apartament modern, situat intr-un imobil nou, ideal pentru persoanele care isi doresc sa locuiasca intr-o zona cu acces facil catre toate punctele de interes ale orasului.privo imobiliare inchiriaza: apartament 2 camere, semidecomandat, complet mobilat si utilat, avand suprafata utila de 53 mp, situat la etajul 4 al unui imobil de 5 niveluri, in zona strazii eugen ionesco, cartierul europa.disponibil pentru ocupare imediata, apartamentul dispune de un loc de parcare propriu, terasa cu suprafata utila de 8 mp, centrala termica proprie, geamuri termopan din tamplarie pvc, usa metalica; costurile de intretinere sunt reduse datorita izolatiei blocului dar si datorita centralei proprie cu care este dotat apartamentul. un aspect de retinut si de luat in considerare este utilarea completa cu electrocasnice.este ideal unui cuplu sau unei singure persoane; modalitatea de amenajare a intregului apartament combina placutul cu utilitatea.contactati-ne cu incredere daca aceasta oferta se pliaza necesitatilor dumneavoastra pentru vizionari sau mai multe detalii.",2019-09-04,470.0,semidecomandat,53.0,4,2.0,True,True,False,real estate agency,europa,9,8.867924528301886
"garsoniera /apartament-str venus ,langa fsega si iulius mall","nchiriem o garsoniera/apartament 42mp,finisata , utilata si mobilata modern, situata foarte aproape de mijloace de transport in comun, supermarketuri,la cateva min de fsega si iulius mall. apartamentul este liber si este pretabil si pentru doua persoane,deoarece are doua paturi.",2019-09-02,330.0,decomandat,42.0,2,1.0,False,False,False,real estate agency,gheorgheni,9,7.857142857142857
garsoniera langa fsega si iulius mall,"inchiriem o garsoniera  finisata , utilata si mobilata modern, situata foarte aproape de mijloace de transport in comun, supermarketuri,la cateva min de fsega si iulius mall. apartamentul este liber de la 01 august 2019 si este pretabil si pentru doua persoane,deoarece are doua paturi.",2019-09-02,280.0,decomandat,24.0,3,1.0,False,False,False,real estate agency,gheorgheni,9,11.666666666666666
"pf dau in chirie gars. 2 minut fsega, mobilata modern,230eur","garsoniera este  situata la 1 minut de univ. dimitrie cantemir si 2 minute de fsega, la etajul 1 al unui bloc de garsoniere cu interfon  aflat pe o alee linistita –tineretului 6(sau vaida voievod 6 pe google-map), paralela cu str. t. mihali.orientata cu fereastra spre est, insorita toata dimineata, luminoasa, f. calduroasa. termopan, usa antiefractie cu 2 chei, parchet laminat, zugravita lavabil.  mobilier nou, modern, tineresc   pt. 2 persoane: canapea extensibila, 2 birouri, 2 dulapuri haine, 2 etajere carti, 2 veioze, 2 scaune cu spatar, masa, corpuri mobilier bucatarie –superior si inferior cu blat, polita la pat. dotata cu: frigider, cuptor microunde si plita electrica (resou), masina de spalat automata, bibliorafturi   etc.la 2-3 minute de garsoniera se afla statiile de transport in ambele sensuri, de unde se poate pleca spre centru, vivo center, etc. la 5 min de mers pe jos se afla iulius mall.nu are: bucatarie separata, gaz, chiuveta in zona de bucatarie a camerei, centrala termica.chiria 230 euro/luna platita in avans, garantia 230 euro la semnarea contractului de inchiriere.",2019-09-28,230.0,,22.0,1,1.0,False,False,False,owner,centru,9,10.454545454545455
apartament cu 1 camere de inchiriat in zona gheorgheni,"inchiriez apartament nou cu o camera + parcare subterana. apartamentul este ultrafinisat, mobilat si ultilat, situat la etajul 7 din 9, intr-un bloc nou langa baza sportiva gheorgheni. apartamentul are o camera, o bucatarie, un hol, o baie si un balcon mare de 9mp . apartamentul este nou si nu a fost locuit. toate materialele si finisajele sunt noi si de o calitate foarte buna. apartamentul este situat foarte aproape de mijloacele de transport in comun si in vecinatatea iulius mall, fsega si baza sportiva gheorgheni. in pretul inchirierii este inclusa si o parcare subterana.",2019-09-04,400.0,semidecomandat,44.0,7,1.0,True,True,False,real estate agency,gheorgheni,9,9.090909090909092
"apartament 2 camere grigorescu, str. alexandru vlahuta, dec","oferim spre inchiriere apartament 2 camere grigorescu, str. alexandru vlahuta, decomandat, et.3/4, cu suprafata de 48 mp+2 balcoane inchise in termopan. apartamentul a fost recent zugravit, usi interioare noi, urmeaza sa fie montate, parchet, faianta, gresie, geamuri termopan, centrala termica. apartamentul este mobilat si utilat. blocul este izolat termic, cheltuieli foarte mici. apartamentul se afla situat intr-o zona foarte buna, 1 minut de statia de autobuz, cateva minute de mers pe jos fata de parcul central, sala polivalenta. ocupabil imediat!",2019-09-04,400.0,decomandat,50.0,3,2.0,True,False,False,unknown,grigorescu,9,8.0
"apartament 2 camere zorilor, zona profi,str. padurii,parcare","oferim spre inchiriere apartament 2 camere zorilor, str. padurii, zona profi, decomandat, cu suprafata de 56 mp, un balcon de 6 mp, inchis in termopan. apartamentul este compartimenta in: 2 camere, bucataria marita impreuna cu holul. finisajele sunt de buna calitate, geamuri termopan, usa metal, centrala termica. apartamentul este mobilat, si utilat cu: aragaz, combina frigorifica, masina de spalat rufe, masina de spalat vase, apartamentul este situa intr-o zona foarte buna la 2 minute de statie, spitalul de recuperar. blocul este izolat termic si hidroizolat termic. in pretul de inchiriat intra si un loc de parcare.",2019-09-04,400.0,decomandat,56.0,4,2.0,True,True,False,unknown,zorilor,9,7.142857142857143
"inchiriere apartament 3 camere, decomandate, zona iullius mall",id oferta: p3553homeward imobiliare va propune spre inchiriere un apartament cu 3 camere 65 mp situat în cartierul intre lacuri.apartamentul este pozitionat la etajul 4 unui imobil cu 4 niveluri.in ceea ce priveste compartimentarea acesta este decomandat avand următoarele caracteristici: 3 dormitoare 1 bucatarie 2 bai 2 balcoane.locuinta beneficiaza de: gresie parchet ferestre termopan usa metalica la intrare centrala proprie.se inchireaza complet mobilat modern si cu finisaje de lux.parerea agentului: ideal pentru o familie sau studenti.in cazul in care aceasta oferta va este pe plac nu ezitati sa ne contactati ..id intern: p3553,2019-09-04,550.0,decomandat,65.0,4,3.0,True,False,False,real estate agency,intre lacuri,9,8.461538461538462
"inchiriere apartament open-space, pe calea turzii","id oferta: 3555homeward imobiliare va propune spre inchiriere un apartament cu o camera open-space cu o suprafata 32 mp, intr-o zona  linistita, calea turzii.apartamentul este la prima inchiriere si se poate folosi si ca studio.apartamentul este pozitionat la etajul 7 al unui imobil structurat pe 7 niveluri, fiind dotat cu lift.in ceea ce priveste compartimentarea acesta este decomandat avand urmatoarele caracteristici: bucatarie mare cu loc de luat masa/ living, o baie, un balcon deschis si se inchiriaza impreuna cu doua locuri de parcare  cu blocator la telecomanda, unul este inclus in pretul chiriei iar pentru celalalt se percepe o taxa de 50€ pe luna.se inchiriaza complet mobiliat si utilat conform urmatoarele: - plita electrica pe inductie - masina de spalat vase - frigider - cuptor cu microunde - hota electrica - cuptor electric - aparat de cafea delonghi - smart tv lg diagonala 101apartamentul a fost renovat recent, izolat din punct de vedere termic fiind dotata cu centrala proprie.dintre avantajele zonei în care este situat apartamentul, se pot aminti:• construit din materiale de calitate, cu excelentă eficiență energetică,• compartimentări ingenioase care folosesc la maxim spaţiul util,• aproape de mijloacele de transport în comun spre toate punctele importante din cluj-napoca,parerea agentului: apartamentul este ideal atat pentru o persoana, dar si pentru un cuplu.in cazul în care aceasta oferta va este pe plac nu ezitati sa ne contactati.id intern: p3555",2019-09-04,390.0,,32.0,7,1.0,True,True,False,real estate agency,andrei muresanu,9,12.1875
